id_municipio;Estado ;municipio;lon1;lat1;lon2;lat2
359;BA;Ibitiara;-42,21777778;-12,65194444;-38,49277778;-12,98305556
360;BA;Ibititá;-41,97777778;-11,54694444;-38,49277778;-12,98305556
361;BA;Ibotirama;-43,22083333;-12,185;-38,49277778;-12,98305556
362;BA;Ichu;-39,19194444;-11,74888889;-38,49277778;-12,98305556
363;BA;Igaporã;-42,71388889;-13,77277778;-38,49277778;-12,98305556
364;BA;Igrapiúna;-39,14194444;-13,82583333;-38,49277778;-12,98305556
365;BA;Iguaí;-40,08888889;-14,75583333;-38,49277778;-12,98305556
366;BA;Ilhéus;-39,04888889;-14,78888889;-38,49277778;-12,98305556
367;BA;Inhambupe;-38,35277778;-11,78388889;-38,49277778;-12,98305556
368;BA;Ipecaetá;-39,30777778;-12,3;-38,49277778;-12,98305556
369;BA;Ipiaú;-39,73388889;-14,13694444;-38,49277778;-12,98305556
370;BA;Ipirá;-39,73694444;-12,15777778;-38,49277778;-12,98305556
371;BA;Ipupiara;-42,61388889;-11,82;-38,49277778;-12,98305556
372;BA;Irajuba;-40,08388889;-13,25083333;-38,49277778;-12,98305556
373;BA;Iramaia;-40,95083333;-13,28583333;-38,49277778;-12,98305556
374;BA;Iraquara;-41,61888889;-12,24888889;-38,49277778;-12,98305556
375;BA;Irará;-38,76694444;-12,05;-38,49277778;-12,98305556
376;BA;Irecê;-41,85583333;-11,30388889;-38,49277778;-12,98305556
377;BA;Itabela;-39,55277778;-16,575;-38,49277778;-12,98305556
378;BA;Itaberaba;-40,30694444;-12,52777778;-38,49277778;-12,98305556
379;BA;Itabuna;-39,28;-14,78583333;-38,49277778;-12,98305556
380;BA;Itacaré;-38,99694444;-14,27777778;-38,49277778;-12,98305556
381;BA;Itaeté;-40,97277778;-12,98583333;-38,49277778;-12,98305556
382;BA;Itagi;-40,00583333;-14,16277778;-38,49277778;-12,98305556
383;BA;Itagibá;-39,84277778;-14,28388889;-38,49277778;-12,98305556
384;BA;Itagimirim;-39,61388889;-16,08694444;-38,49277778;-12,98305556
385;BA;Itaguaçu da Bahia;-42,39888889;-11,01194444;-38,49277778;-12,98305556
386;BA;Itaju do Colônia;-39,72388889;-15,14277778;-38,49277778;-12,98305556
387;BA;Itajuípe;-39,375;-14,67777778;-38,49277778;-12,98305556
388;BA;Itamaraju;-39,53083333;-17,03888889;-38,49277778;-12,98305556
389;BA;Itamari;-39,68388889;-13,77777778;-38,49277778;-12,98305556
390;BA;Itambé;-40,62388889;-15,245;-38,49277778;-12,98305556
391;BA;Itanagra;-38,04194444;-12,26277778;-38,49277778;-12,98305556
392;BA;Itanhém;-40,33;-17,16583333;-38,49277778;-12,98305556
393;BA;Itaparica;-38,67888889;-12,88777778;-38,49277778;-12,98305556
395;BA;Itapebi;-39,53388889;-15,95083333;-38,49277778;-12,98305556
396;BA;Itapetinga;-40,24777778;-15,24888889;-38,49277778;-12,98305556
397;BA;Itapicuru;-38,23277778;-11,31694444;-38,49277778;-12,98305556
398;BA;Itapitanga;-39,565;-14,42277778;-38,49277778;-12,98305556
394;BA;Itapé;-39,42083333;-14,89777778;-38,49277778;-12,98305556
399;BA;Itaquara;-39,94083333;-13,45083333;-38,49277778;-12,98305556
400;BA;Itarantim;-40,06583333;-15,66;-38,49277778;-12,98305556
401;BA;Itatim;-39,69777778;-12,71194444;-38,49277778;-12,98305556
402;BA;Itiruçu;-40,15;-13,53194444;-38,49277778;-12,98305556
403;BA;Itiúba;-39,85277778;-10,69083333;-38,49277778;-12,98305556
404;BA;Itororó;-40,07;-15,11694444;-38,49277778;-12,98305556
405;BA;Ituaçu;-41,29694444;-13,81277778;-38,49277778;-12,98305556
406;BA;Ituberá;-39,14888889;-13,73194444;-38,49277778;-12,98305556
407;BA;Iuiú;-43,55388889;-14,41388889;-38,49277778;-12,98305556
408;BA;Jaborandi;-44,43277778;-13,61888889;-38,49277778;-12,98305556
409;BA;Jacaraci;-42,43277778;-14,85;-38,49277778;-12,98305556
410;BA;Jacobina;-40,51777778;-11,18083333;-38,49277778;-12,98305556
411;BA;Jaguaquara;-39,97083333;-13,53083333;-38,49277778;-12,98305556
412;BA;Jaguarari;-40,19583333;-10,26;-38,49277778;-12,98305556
413;BA;Jaguaripe;-38,89583333;-13,11277778;-38,49277778;-12,98305556
414;BA;Jandaíra;-37,78388889;-11,56388889;-38,49277778;-12,98305556
415;BA;Jequié;-40,08388889;-13,85777778;-38,49277778;-12,98305556
416;BA;Jeremoabo;-38,35;-10,06694444;-38,49277778;-12,98305556
417;BA;Jiquiriçá;-39,57194444;-13,25694444;-38,49277778;-12,98305556
418;BA;Jitaúna;-39,88888889;-14,01888889;-38,49277778;-12,98305556
419;BA;João Dourado;-41,66388889;-11,35;-38,49277778;-12,98305556
420;BA;Juazeiro;-40,50277778;-9,413888889;-38,49277778;-12,98305556
421;BA;Jucuruçu;-40,15888889;-16,84277778;-38,49277778;-12,98305556
422;BA;Jussara;-41,96888889;-11,04694444;-38,49277778;-12,98305556
423;BA;Jussari;-39,495;-15,19083333;-38,49277778;-12,98305556
424;BA;Jussiape;-41,59277778;-13,51694444;-38,49277778;-12,98305556
425;BA;Lafaiete Coutinho;-40,21277778;-13,65583333;-38,49277778;-12,98305556
426;BA;Lagoa Real;-42,14194444;-14,035;-38,49277778;-12,98305556
427;BA;Laje;-39,425;-13,18194444;-38,49277778;-12,98305556
429;BA;Lajedinho;-40,90583333;-12,35583333;-38,49277778;-12,98305556
430;BA;Lajedo do Tabocal;-40,22388889;-13,475;-38,49277778;-12,98305556
428;BA;Lajedão;-40,345;-17,61388889;-38,49277778;-12,98305556
431;BA;Lamarão;-38,9;-11,78277778;-38,49277778;-12,98305556
432;BA;Lapão;-41,83194444;-11,38277778;-38,49277778;-12,98305556
433;BA;Lauro de Freitas;-38,32694444;-12,89388889;-38,49277778;-12,98305556
434;BA;Lençóis;-41,39;-12,56277778;-38,49277778;-12,98305556
435;BA;Licínio de Almeida;-42,50777778;-14,68194444;-38,49277778;-12,98305556
436;BA;Livramento de Nossa Senhora;-41,84083333;-13,64277778;-38,49277778;-12,98305556
437;BA;Luis Eduardo Magalhaes;-45,805;-12,09194444;-38,49277778;-12,98305556
438;BA;Macajuba;-40,36;-12,13583333;-38,49277778;-12,98305556
439;BA;Macarani;-40,24777778;-15,24888889;-38,49277778;-12,98305556
440;BA;Macaúbas;-42,69888889;-13,01888889;-38,49277778;-12,98305556
441;BA;Macururé;-39,05777778;-9,167777778;-38,49277778;-12,98305556
442;BA;Madre de Deus;-38,62083333;-12,74083333;-38,49277778;-12,98305556
443;BA;Maetinga;-41,49194444;-14,66277778;-38,49277778;-12,98305556
444;BA;Maiquinique;-40,26583333;-15,62083333;-38,49277778;-12,98305556
445;BA;Mairi;-40,14888889;-11,71083333;-38,49277778;-12,98305556
446;BA;Malhada;-43,77388889;-14,33583333;-38,49277778;-12,98305556
447;BA;Malhada de Pedras;-41,87888889;-14,38777778;-38,49277778;-12,98305556
448;BA;Manoel Vitorino;-40,24277778;-14,145;-38,49277778;-12,98305556
449;BA;Mansidão;-44,03388889;-10,71583333;-38,49277778;-12,98305556
450;BA;Maracás;-40,43083333;-13,44083333;-38,49277778;-12,98305556
451;BA;Maragogipe;-38,91888889;-12,77777778;-38,49277778;-12,98305556
452;BA;Maraú;-39,015;-14,10277778;-38,49277778;-12,98305556
453;BA;Marcionílio Souza;-40,53083333;-13,00277778;-38,49277778;-12,98305556
454;BA;Mascote;-39,30277778;-15,56277778;-38,49277778;-12,98305556
455;BA;Mata de São João;-38,29888889;-12,53;-38,49277778;-12,98305556
456;BA;Matina;-42,843914;-13,910917;-38,49277778;-12,98305556
457;BA;Medeiros Neto;-40,22083333;-17,37388889;-38,49277778;-12,98305556
458;BA;Miguel Calmon;-40,595;-11,42888889;-38,49277778;-12,98305556
459;BA;Milagres;-39,85888889;-12,87;-38,49277778;-12,98305556
460;BA;Mirangaba;-40,57583333;-10,95388889;-38,49277778;-12,98305556
461;BA;Mirante;-40,77277778;-14,24194444;-38,49277778;-12,98305556
462;BA;Monte Santo;-39,33277778;-10,43777778;-38,49277778;-12,98305556
463;BA;Morpará;-43,28083333;-11,55888889;-38,49277778;-12,98305556
464;BA;Morro do Chapéu;-41,1570248;-11,5500293;-38,49277778;-12,98305556
465;BA;Mortugaba;-42,36777778;-15,02277778;-38,49277778;-12,98305556
466;BA;Mucugê;-41,37083333;-13,005;-38,49277778;-12,98305556
467;BA;Mucuri;-39,55083333;-18,08583333;-38,49277778;-12,98305556
468;BA;Mulungu do Morro;-41,63888889;-11,96583333;-38,49277778;-12,98305556
469;BA;Mundo Novo;-40,47194444;-11,85888889;-38,49277778;-12,98305556
470;BA;Muniz Ferreira;-39,11;-13,00277778;-38,49277778;-12,98305556
471;BA;Muquém de São Francisco;-43,54888889;-12,065;-38,49277778;-12,98305556
472;BA;Muritiba;-38,99;-12,62583333;-38,49277778;-12,98305556
473;BA;Mutuípe;-39,505;-13,22888889;-38,49277778;-12,98305556
474;BA;Nazaré;-39,01388889;-13,035;-38,49277778;-12,98305556
475;BA;Nilo Peçanha;-39,10694444;-13,59888889;-38,49277778;-12,98305556
476;BA;Nordestina;-39,42777778;-10,82277778;-38,49277778;-12,98305556
477;BA;Nova Canaã;-40,14194444;-14,79388889;-38,49277778;-12,98305556
478;BA;Nova Fátima;-39,63083333;-11,60583333;-38,49277778;-12,98305556
479;BA;Nova Ibiá;-39,62583333;-13,81;-38,49277778;-12,98305556
480;BA;Nova Itarana;-40,06888889;-13,02694444;-38,49277778;-12,98305556
481;BA;Nova Redenção;-41,07083333;-12,81888889;-38,49277778;-12,98305556
482;BA;Nova Soure;-38,48277778;-11,23277778;-38,49277778;-12,98305556
483;BA;Nova Viçosa;-39,37194444;-17,89194444;-38,49277778;-12,98305556
484;BA;Novo Horizonte;-42,16777778;-12,80777778;-38,49277778;-12,98305556
485;BA;Novo Triunfo;-38,40583333;-10,31694444;-38,49277778;-12,98305556
486;BA;Olindina;-38,33277778;-11,36694444;-38,49277778;-12,98305556
487;BA;Oliveira dos Brejinhos;-42,89583333;-12,31694444;-38,49277778;-12,98305556
488;BA;Ouriçangas;-38,61694444;-12,01694444;-38,49277778;-12,98305556
489;BA;Ourolândia;-41,08277778;-10,97;-38,49277778;-12,98305556
490;BA;Palmas de Monte Alto;-43,16194444;-14,26694444;-38,49277778;-12,98305556
491;BA;Palmeiras;-41,55888889;-12,52888889;-38,49277778;-12,98305556
492;BA;Paramirim;-42,23888889;-13,44277778;-38,49277778;-12,98305556
493;BA;Paratinga;-43,18388889;-12,69083333;-38,49277778;-12,98305556
494;BA;Paripiranga;-37,86194444;-10,68777778;-38,49277778;-12,98305556
495;BA;Pau Brasil;-39,65083333;-15,46388889;-38,49277778;-12,98305556
496;BA;Paulo Afonso;-38,22194444;-9,407777778;-38,49277778;-12,98305556
499;BA;Pedro Alexandre;-37,89388889;-10,01388889;-38,49277778;-12,98305556
498;BA;Pedrão;-38,65;-12,15;-38,49277778;-12,98305556
500;BA;Piatã;-41,77277778;-13,15194444;-38,49277778;-12,98305556
501;BA;Pilão Arcado;-42,4830277;-10,0018212;-38,49277778;-12,98305556
502;BA;Pindaí;-42,68694444;-14,49277778;-38,49277778;-12,98305556
503;BA;Pindobaçu;-40,36277778;-10,74277778;-38,49277778;-12,98305556
504;BA;Pintadas;-39,90888889;-11,81277778;-38,49277778;-12,98305556
505;BA;Piraí do Norte;-39,37888889;-13,76194444;-38,49277778;-12,98305556
506;BA;Piripá;-41,72;-14,94;-38,49277778;-12,98305556
507;BA;Piritiba;-40,555;-11,73;-38,49277778;-12,98305556
508;BA;Planaltino;-40,36888889;-13,25888889;-38,49277778;-12,98305556
509;BA;Planalto;-40,47083333;-14,67;-38,49277778;-12,98305556
511;BA;Pojuca;-38,3266573;-12,4260268;-38,49277778;-12,98305556
512;BA;Ponto Novo;-40,13388889;-10,86194444;-38,49277778;-12,98305556
513;BA;Porto Seguro;-39,065;-16,45;-38,49277778;-12,98305556
514;BA;Potiraguá;-39,87694444;-15,595;-38,49277778;-12,98305556
510;BA;Poções;-40,365;-14,53;-38,49277778;-12,98305556
515;BA;Prado;-39,22083333;-17,34083333;-38,49277778;-12,98305556
516;BA;Presidente Dutra;-41,98694444;-11,29583333;-38,49277778;-12,98305556
517;BA;Presidente Jânio Quadros;-41,67777778;-14,68888889;-38,49277778;-12,98305556
518;BA;Presidente Tancredo Neves;-39,42;-13,44888889;-38,49277778;-12,98305556
497;BA;Pé de Serra;-39,61277778;-11,83388889;-38,49277778;-12,98305556
519;BA;Queimadas;-39,62388889;-10,97777778;-38,49277778;-12,98305556
520;BA;Quijingue;-39,21;-10,75277778;-38,49277778;-12,98305556
521;BA;Quixabeira;-40,12777778;-11,41194444;-38,49277778;-12,98305556
522;BA;Rafael Jambeiro;-39,50083333;-12,40777778;-38,49277778;-12,98305556
523;BA;Remanso;-42,08083333;-9,621944444;-38,49277778;-12,98305556
524;BA;Retirolândia;-39,42583333;-11,495;-38,49277778;-12,98305556
527;BA;Riacho de Santana;-42,93888889;-13,60888889;-38,49277778;-12,98305556
525;BA;Riachão das Neves;-44,91;-11,74583333;-38,49277778;-12,98305556
526;BA;Riachão do Jacuípe;-39,38194444;-11,81;-38,49277778;-12,98305556
528;BA;Ribeira do Amparo;-38,43277778;-11,04694444;-38,49277778;-12,98305556
529;BA;Ribeira do Pombal;-38,53583333;-10,83388889;-38,49277778;-12,98305556
530;BA;Ribeirão do Largo;-40,73888889;-15,45888889;-38,49277778;-12,98305556
534;BA;Rio Real;-37,93444444;-11,48333333;-38,49277778;-12,98305556
531;BA;Rio de Contas;-41,81083333;-13,57888889;-38,49277778;-12,98305556
532;BA;Rio do Antônio;-42,07583333;-14,41083333;-38,49277778;-12,98305556
533;BA;Rio do Pires;-42,29194444;-13,12777778;-38,49277778;-12,98305556
535;BA;Rodelas;-38,75583333;-8,850833333;-38,49277778;-12,98305556
536;BA;Ruy Barbosa;-40,49388889;-12,28388889;-38,49277778;-12,98305556
537;BA;Salinas da Margarida;-38,76388889;-12,87083333;-38,49277778;-12,98305556
538;BA;Salvador;-38,49277778;-12,98305556;-38,49277778;-12,98305556
540;BA;Santa Brígida;-38,12583333;-9,735833333;-38,49277778;-12,98305556
539;BA;Santa Bárbara;-38,975;-11,95777778;-38,49277778;-12,98305556
541;BA;Santa Cruz Cabrália;-39,025;-16,27777778;-38,49277778;-12,98305556
542;BA;Santa Cruz da Vitória;-39,81194444;-14,96083333;-38,49277778;-12,98305556
543;BA;Santa Inês;-45,38;-3,666944444;-38,49277778;-12,98305556
545;BA;Santa Luzia;-39,33388889;-15,42888889;-38,49277778;-12,98305556
546;BA;Santa Maria da Vitória;-44,19777778;-13,39777778;-38,49277778;-12,98305556
549;BA;Santa Rita de Cássia;-44,51888889;-11,00888889;-38,49277778;-12,98305556
550;BA;Santa Teresinha;-39,52277778;-12,77194444;-38,49277778;-12,98305556
544;BA;Santaluz;-39,375;-11,25583333;-38,49277778;-12,98305556
547;BA;Santana;-44,05083333;-12,98277778;-38,49277778;-12,98305556
548;BA;Santanópolis;-38,86694444;-12,01694444;-38,49277778;-12,98305556
551;BA;Santo Amaro;-38,71194444;-12,54694444;-38,49277778;-12,98305556
552;BA;Santo Antônio de Jesus;-39,26108056;-12,96918889;-38,49277778;-12,98305556
553;BA;Santo Estêvão;-39,25083333;-12,43;-38,49277778;-12,98305556
566;BA;Sapeaçu;-39,18194444;-12,72777778;-38,49277778;-12,98305556
568;BA;Saubara;-38,76888889;-12,73777778;-38,49277778;-12,98305556
569;BA;Saúde;-40,41777778;-10,94083333;-38,49277778;-12,98305556
570;BA;Seabra;-41,77;-12,41888889;-38,49277778;-12,98305556
571;BA;Sebastião Laranjeiras;-42,94;-14,57277778;-38,49277778;-12,98305556
572;BA;Senhor do Bonfim;-40,19083333;-10,46277778;-38,49277778;-12,98305556
573;BA;Sento Sé;-41,885;-9,745833333;-38,49277778;-12,98305556
575;BA;Serra Dourada;-43,95;-12,76083333;-38,49277778;-12,98305556
576;BA;Serra Preta;-39,33194444;-12,16;-38,49277778;-12,98305556
574;BA;Serra do Ramalho;-43,59777778;-13,57194444;-38,49277778;-12,98305556
577;BA;Serrinha;-39,00777778;-11,66388889;-38,49277778;-12,98305556
578;BA;Serrolândia;-40,30194444;-11,41583333;-38,49277778;-12,98305556
579;BA;Simões Filho;-38,40388889;-12,78388889;-38,49277778;-12,98305556
582;BA;Sobradinho;-40,82277778;-9,455;-38,49277778;-12,98305556
583;BA;Souto Soares;-41,63777778;-12,08888889;-38,49277778;-12,98305556
567;BA;Sátiro Dias;-38,6;-11,6;-38,49277778;-12,98305556
554;BA;São Desidério;-44,97277778;-12,36277778;-38,49277778;-12,98305556
555;BA;São Domingos;-39,54194444;-11,50277778;-38,49277778;-12,98305556
556;BA;São Felipe;-39,08888889;-12,84694444;-38,49277778;-12,98305556
559;BA;São Francisco do Conde;-38,68;-12,62777778;-38,49277778;-12,98305556
557;BA;São Félix;-44,195;-13,40194444;-38,49277778;-12,98305556
558;BA;São Félix do Coribe;-44,195;-13,40194444;-38,49277778;-12,98305556
560;BA;São Gabriel;-41,91194444;-11,22888889;-38,49277778;-12,98305556
561;BA;São Gonçalo dos Campos;-38,96694444;-12,43277778;-38,49277778;-12,98305556
562;BA;São José da Vitória;-39,33888889;-15,08388889;-38,49277778;-12,98305556
563;BA;São José do Jacuípe;-39,86694444;-11,41194444;-38,49277778;-12,98305556
564;BA;São Miguel das Matas;-39,45583333;-13,04777778;-38,49277778;-12,98305556
565;BA;São Sebastião do Passé;-38,495;-12,51277778;-38,49277778;-12,98305556
580;BA;Sítio do Mato;-43,465;-13,085;-38,49277778;-12,98305556
581;BA;Sítio do Quinto;-38,21694444;-10,35;-38,49277778;-12,98305556
584;BA;Tabocas do Brejo Velho;-44,00694444;-12,70583333;-38,49277778;-12,98305556
585;BA;Tanhaçu;-41,24777778;-14,02083333;-38,49277778;-12,98305556
586;BA;Tanque Novo;-42,49083333;-13,54583333;-38,49277778;-12,98305556
587;BA;Tanquinho;-39,10388889;-11,97888889;-38,49277778;-12,98305556
588;BA;Taperoá;-39,09888889;-13,53777778;-38,49277778;-12,98305556
589;BA;Tapiramutá;-40,79083333;-11,84694444;-38,49277778;-12,98305556
590;BA;Teixeira de Freitas;-39,74194444;-17,535;-38,49277778;-12,98305556
591;BA;Teodoro Sampaio;-38,64277778;-12,30277778;-38,49277778;-12,98305556
592;BA;Teofilândia;-38,99777778;-11,48888889;-38,49277778;-12,98305556
593;BA;Teolândia;-39,49083333;-13,60194444;-38,49277778;-12,98305556
594;BA;Terra Nova;-38,625;-12,39194444;-38,49277778;-12,98305556
595;BA;Tremedal;-41,41083333;-14,97583333;-38,49277778;-12,98305556
596;BA;Tucano;-38,78694444;-10,96277778;-38,49277778;-12,98305556
597;BA;Uauá;-39,48194444;-9,841944444;-38,49277778;-12,98305556
599;BA;Ubaitaba;-39,32277778;-14,31277778;-38,49277778;-12,98305556
600;BA;Ubatã;-39,52277778;-14,21388889;-38,49277778;-12,98305556
598;BA;Ubaíra;-39,66277778;-13,26777778;-38,49277778;-12,98305556
601;BA;Uibaí;-42,13277778;-11,33694444;-38,49277778;-12,98305556
602;BA;Umburanas;-41,32583333;-10,73277778;-38,49277778;-12,98305556
603;BA;Una;-39,075;-15,29277778;-38,49277778;-12,98305556
604;BA;Urandi;-42,655;-14,77083333;-38,49277778;-12,98305556
605;BA;Uruçuca;-39,28388889;-14,59277778;-38,49277778;-12,98305556
606;BA;Utinga;-41,09388889;-12,08194444;-38,49277778;-12,98305556
608;BA;Valente;-39,46194444;-11,41194444;-38,49277778;-12,98305556
607;BA;Valença;-39,07277778;-13,37;-38,49277778;-12,98305556
612;BA;Varzedo;-39,39388889;-12,97083333;-38,49277778;-12,98305556
613;BA;Vera Cruz;-38,60888889;-12,96;-38,49277778;-12,98305556
614;BA;Vereda;-40,09;-17,22277778;-38,49277778;-12,98305556
615;BA;Vitória da Conquista;-40,83888889;-14,86583333;-38,49277778;-12,98305556
611;BA;Várzea Nova;-40,94194444;-11,25888889;-38,49277778;-12,98305556
609;BA;Várzea da Roça;-40,13694444;-11,60694444;-38,49277778;-12,98305556
610;BA;Várzea do Poço;-40,32;-11,52888889;-38,49277778;-12,98305556
616;BA;Wagner;-41,16777778;-12,28694444;-38,49277778;-12,98305556
617;BA;Wanderley;-43,8943308;-12,1253544;-38,49277778;-12,98305556
618;BA;Wenceslau Guimarães;-39,47888889;-13,68694444;-38,49277778;-12,98305556
619;BA;Xique-Xique;-42,72815;-10,82294;-38,49277778;-12,98305556
208;BA;Água Fria;-38,76694444;-11,86694444;-38,49277778;-12,98305556
326;BA;Érico Cardoso;-42,14;-13,41777778;-38,49277778;-12,98305556
620;CE;Abaiara;-39,04583333;-7,358888889;-38,5275;-3,7275
621;CE;Acarapé;-38,70833333;-4,224166667;-38,5275;-3,7275
622;CE;Acaraú;-40,12;-2,885833333;-38,5275;-3,7275
623;CE;Acopiara;-39,45277778;-6,095;-38,5275;-3,7275
624;CE;Aiuaba;-40,12388889;-6,573888889;-38,5275;-3,7275
625;CE;Alcântaras;-40,54583333;-3,588888889;-38,5275;-3,7275
626;CE;Altaneira;-39,74083333;-7,001944444;-38,5275;-3,7275
627;CE;Alto Santo;-38,27194444;-5,520833333;-38,5275;-3,7275
628;CE;Amontada;-39,83083333;-3,360833333;-38,5275;-3,7275
629;CE;Antonina do Norte;-39,98888889;-6,775;-38,5275;-3,7275
630;CE;Apuiarés;-39,43194444;-3,948888889;-38,5275;-3,7275
631;CE;Aquiraz;-38,39083333;-3,900833333;-38,5275;-3,7275
632;CE;Aracati;-37,77;-4,561944444;-38,5275;-3,7275
633;CE;Aracoiaba;-38,81388889;-4,370833333;-38,5275;-3,7275
634;CE;Ararendá;-40,83277778;-4,752777778;-38,5275;-3,7275
635;CE;Araripe;-40,04583333;-7,212777778;-38,5275;-3,7275
636;CE;Aratuba;-39,045;-4,417777778;-38,5275;-3,7275
637;CE;Arneiroz;-40,16083333;-6,323888889;-38,5275;-3,7275
638;CE;Assaré;-39,875;-6,873888889;-38,5275;-3,7275
639;CE;Aurora;-38,96777778;-6,942777778;-38,5275;-3,7275
640;CE;Baixio;-38,71694444;-6,73;-38,5275;-3,7275
641;CE;Banabuiú;-38,92083333;-5,31;-38,5275;-3,7275
642;CE;Barbalha;-39,30194444;-7,305;-38,5275;-3,7275
643;CE;Barreira;-38,64277778;-4,286944444;-38,5275;-3,7275
644;CE;Barro;-38,78194444;-7,176944444;-38,5275;-3,7275
645;CE;Barroquinha;-41,13694444;-3,018888889;-38,5275;-3,7275
646;CE;Baturité;-38,885;-4,328888889;-38,5275;-3,7275
647;CE;Beberibe;-38,13083333;-4,18;-38,5275;-3,7275
648;CE;Bela Cruz;-40,16777778;-3,050833333;-38,5275;-3,7275
649;CE;Boa Viagem;-39,73194444;-5,127777778;-38,5275;-3,7275
650;CE;Brejo Santo;-38,985;-7,492777778;-38,5275;-3,7275
651;CE;Camocim;-40,84083333;-2,901944444;-38,5275;-3,7275
652;CE;Campos Sales;-40,37583333;-7,073888889;-38,5275;-3,7275
653;CE;Canindé;-39,31194444;-4,358888889;-38,5275;-3,7275
654;CE;Capistrano;-38,90083333;-4,47;-38,5275;-3,7275
655;CE;Caridade;-39,19277778;-4,231944444;-38,5275;-3,7275
657;CE;Caririaçu;-3,928276;-7,028076;-38,5275;-3,7275
656;CE;Cariré;-40,47277778;-3,950833333;-38,5275;-3,7275
658;CE;Cariús;-39,49694444;-6,536944444;-38,5275;-3,7275
